index,logodds_difference,correct,total_logprob
0,0.00010464480146765709,0,1.5364435315132141
1,-0.0029823645018041134,0,1.5266209244728088
2,0.001551324501633644,0,1.5248503684997559
3,-0.002428076695650816,0,1.512069046497345
4,0.003917073830962181,0,1.5398008823394775
5,-0.0011767856776714325,0,1.5278945565223694
6,0.001196686178445816,0,1.5322151184082031
7,-0.002507835626602173,0,1.5369113087654114
8,0.0019082911312580109,0,1.5295912027359009
9,-0.0011984542943537235,0,1.524328887462616
10,-2.728588879108429e-05,0,1.5503771305084229
11,-0.0003929203376173973,0,1.5482726097106934
12,0.0016261972486972809,0,1.5464746356010437
13,-0.0025948332622647285,0,1.537488341331482
14,-2.9730560779571533,0,1.2527649998664856
15,-0.8912081718444824,0,1.2742997407913208
16,-2.775327444076538,0,1.2425580024719238
17,-0.7138171195983887,0,1.2686891555786133
18,-1.4630582332611084,0,1.2347845435142517
19,-0.27074337005615234,0,1.2686483263969421
20,-0.7984473705291748,0,1.2320642471313477
21,0.34674954414367676,0,1.2752994894981384
22,-1.9361534118652344,0,1.2281296849250793
23,-0.10493183135986328,0,1.2601529955863953
24,-1.9064459800720215,0,1.2354969382286072
25,-0.3483990430831909,0,1.2722244262695312
26,-2.277567148208618,0,1.2567121982574463
27,-0.6648766994476318,0,1.2746391296386719
28,-2.7067835330963135,0,1.2360243797302246
29,-0.45373237133026123,0,1.2650843858718872
30,0.17113447189331055,0,1.2655718326568604
31,0.5353646874427795,0,1.278459370136261
32,-2.091588020324707,0,1.2415066361427307
33,-0.17473101615905762,0,1.2706875801086426
34,-2.3960017642821185e-05,0,1.6093899011611938
35,-2.575001781224273e-05,0,1.6093732714653015
36,-0.00011218384315725416,0,1.6093416213989258
37,-2.4795412173261866e-05,0,1.6093664169311523
38,-3.409462806303054e-05,0,1.6093882322311401
39,-3.373231447767466e-05,0,1.6093669533729553
40,-2.52759982686257e-05,0,1.609384834766388
41,-1.3232172932475805e-05,0,1.6093826293945312
42,-3.767088855965994e-05,0,1.6093949675559998
43,-3.779384496738203e-05,0,1.6093783974647522
44,-3.695563646033406e-05,0,1.6093934178352356
45,-4.29170104325749e-05,0,1.6093738079071045
46,-3.921779352822341e-05,0,1.6093890070915222
47,-3.7909307138761505e-05,0,1.609367847442627
48,-3.1111598218558356e-05,0,1.6093894839286804
49,-2.8253405616851524e-05,0,1.609377682209015
50,-7.772876415401697e-05,0,1.6093850135803223
51,-5.483881977852434e-05,0,1.6093770861625671
52,-6.318154919426888e-05,0,1.6093732714653015
53,-8.53618694236502e-05,0,1.609351634979248
54,0.9873447418212891,0,1.3043651580810547
55,-0.35555076599121094,0,1.1275343894958496
56,1.1972380876541138,0,1.312609314918518
57,0.05366015434265137,0,1.1619818806648254
58,1.4462084770202637,0,1.3403301239013672
59,0.4904099702835083,0,1.2171558141708374
60,1.2896825075149536,0,1.3277664184570312
61,-0.00848686695098877,0,1.1572869420051575
62,1.3968232870101929,0,1.3306642770767212
63,0.4894322156906128,0,1.2120507955551147
64,1.5048855543136597,0,1.343088448047638
65,0.6672136783599854,0,1.2295687794685364
66,1.3837828636169434,0,1.3354569673538208
67,0.4252403974533081,0,1.2147859334945679
68,1.3395417928695679,0,1.3310155868530273
69,0.11014127731323242,0,1.1570443511009216
70,1.5026277303695679,0,1.3404533863067627
71,-0.02613842487335205,0,1.1166353225708008
72,1.2185099124908447,0,1.3217881917953491
73,0.021330833435058594,0,1.17206472158432
74,0.00015294004697352648,0,1.6035363674163818
75,0.0002958589466288686,0,1.602790355682373
76,0.00033062754664570093,0,1.602602481842041
77,0.0003840555436909199,0,1.6037501692771912
78,0.00030921597499400377,0,1.6035540699958801
79,0.000382702040951699,0,1.6032865047454834
80,0.00033993233228102326,0,1.604052186012268
81,0.0003407696494832635,0,1.60337495803833
82,0.00021092052338644862,0,1.6036469340324402
83,0.0003453051904216409,0,1.6034297943115234
84,0.0003312329645268619,0,1.6040376424789429
85,0.00043393074884079397,0,1.6035397052764893
86,0.0002258965978398919,0,1.6038246750831604
87,0.0003074954147450626,0,1.603518784046173
88,0.00015432073269039392,0,1.6033990979194641
89,0.0003052332904189825,0,1.6030588150024414
90,0.00024302885867655277,0,1.602660357952118
91,0.0004123371036257595,0,1.6040260195732117
92,0.00011267192894592881,0,1.6029230952262878
93,0.00024128390941768885,0,1.6023045182228088
94,2.8638205549214035e-06,0,1.6090914011001587
95,-7.864960934966803e-06,0,1.608986496925354
96,1.6091302313725464e-05,0,1.6091341972351074
97,1.1902193364221603e-06,0,1.6090881824493408
98,1.5856636309763417e-05,0,1.6091313362121582
99,1.2636122846743092e-05,0,1.6091334819793701
100,1.3345757906790823e-05,0,1.6090893745422363
101,-1.6679841792210937e-06,0,1.6090386509895325
102,7.033311703708023e-06,0,1.6090726256370544
103,-1.049130514729768e-05,0,1.6089909672737122
104,-1.0730658686952665e-05,0,1.6090551614761353
105,-3.528577508404851e-05,0,1.6089746952056885
106,9.061735909199342e-06,0,1.609117865562439
107,-5.48173557035625e-06,0,1.6090754270553589
108,1.1803531378973275e-05,0,1.6091296672821045
109,-4.169494786765426e-06,0,1.6090818643569946
110,1.466641879233066e-05,0,1.6090742349624634
111,-1.2751581380143762e-05,0,1.6091083884239197
112,-6.911301170475781e-06,0,1.6090248227119446
113,-1.549431908642873e-05,0,1.6089569926261902
114,-1.0728736015153117e-06,0,1.609428882598877
115,-1.3112908163748216e-06,0,1.609428584575653
116,-1.0728731467679609e-06,0,1.6094289422035217
117,-9.527316251478624e-07,0,1.609429121017456
118,-9.527316251478624e-07,0,1.6094290018081665
119,-1.0738112905528396e-06,0,1.6094288229942322
120,-1.3112908163748216e-06,0,1.6094292402267456
121,-1.6698600120435003e-06,0,1.6094290614128113
122,-9.536697689327411e-07,0,1.609429121017456
123,-1.1939528121729381e-06,0,1.6094289422035217
124,-1.4305046533991117e-06,0,1.6094287037849426
125,-1.1930151231354102e-06,0,1.6094287633895874
126,-1.4305046533991117e-06,0,1.6094295978546143
127,-1.3150429367669858e-06,0,1.6094293594360352
128,-1.0756875781225972e-06,0,1.6094294786453247
129,-1.0756875781225972e-06,0,1.6094292998313904
