index,logodds_difference,correct,total_logprob
0,0.0001443682995159179,0,1.608814775943756
1,0.00024071137886494398,0,1.6087161898612976
2,0.0001002488425001502,0,1.6088098883628845
3,0.0001921821676660329,0,1.608712077140808
4,0.00011980379349552095,0,1.6088207364082336
5,0.00022854271810501814,0,1.6087484955787659
6,3.401684807613492e-06,0,1.608879029750824
7,7.558768265880644e-05,0,1.6087042689323425
8,7.926436956040561e-05,0,1.6088078022003174
9,0.00016599660739302635,0,1.6087191104888916
10,0.00014352347352541983,0,1.608860194683075
11,0.00021391481277532876,0,1.6087813973426819
12,0.00014365115202963352,0,1.6088204383850098
13,0.00020009127911180258,0,1.6087364554405212
14,-0.0025770924985408783,0,1.525553047657013
15,-0.001781810075044632,0,1.5268685817718506
16,0.005041360855102539,0,1.5196316838264465
17,-0.00539117306470871,0,1.5251365900039673
18,0.007875755429267883,0,1.5218088030815125
19,0.0141216441988945,0,1.519424319267273
20,0.008861996233463287,0,1.5194957256317139
21,0.014598600566387177,0,1.5172328352928162
22,0.013880211859941483,0,1.5170298218727112
23,0.01690058410167694,0,1.5167105197906494
24,0.013579435646533966,0,1.5190564393997192
25,0.01393621414899826,0,1.5189144611358643
26,0.013957872986793518,0,1.5203216075897217
27,0.014922358095645905,0,1.518294870853424
28,0.010610409080982208,0,1.5214394330978394
29,0.009799506515264511,0,1.5225754976272583
30,0.011913731694221497,0,1.5151911973953247
31,0.003076791763305664,0,1.5207641124725342
32,0.0103042833507061,0,1.5253600478172302
33,0.01041502133011818,0,1.5242351293563843
34,1.3804063200950623e-05,0,1.5960517525672913
35,0.01404640544205904,0,1.5914072394371033
36,-0.001480969600379467,0,1.5981447100639343
37,0.008072429336607456,0,1.5940449237823486
38,-0.001582274679094553,0,1.5977840423583984
39,0.007530205883085728,0,1.5944496989250183
40,-0.002407933585345745,0,1.5982781052589417
41,0.007307755760848522,0,1.5948933362960815
42,1.9952654838562012e-05,0,1.5965459942817688
43,0.014142683707177639,0,1.5921202898025513
44,-0.0013731252402067184,0,1.5966523885726929
45,0.01266335416585207,0,1.5920007228851318
46,-0.0007830215618014336,0,1.5970056056976318
47,0.009677537716925144,0,1.5938067436218262
48,-0.002130289562046528,0,1.5973635911941528
49,0.011226198635995388,0,1.5923961400985718
50,0.0005166986957192421,0,1.5975055694580078
51,0.010958828963339329,0,1.5932345986366272
52,0.0005273027345538139,0,1.5961440205574036
53,0.012441386468708515,0,1.592831790447235
54,0.00010021883645094931,0,1.6092383861541748
55,0.0002096711250487715,0,1.6092101335525513
56,6.628094706684351e-05,0,1.6092510223388672
57,0.0001346288190688938,0,1.6092309951782227
58,0.00010486607789061964,0,1.6092438101768494
59,0.0002004235575441271,0,1.6092163920402527
60,0.0001113080361392349,0,1.6092429161071777
61,0.00021360410028137267,0,1.6092151999473572
62,4.696258110925555e-05,0,1.6092545986175537
63,0.00014655812992714345,0,1.6092305183410645
64,0.00014726966037414968,0,1.6092336773872375
65,0.00027582343318499625,0,1.6091991066932678
66,0.00015765393618494272,0,1.6092277765274048
67,0.0002647305082064122,0,1.609198808670044
