index,logodds_difference,correct,total_logprob
0,2.0715179443359375,1,-0.0552254393696785
1,0.14496755599975586,1,-2.530319094657898
2,1.532183289527893,1,-0.0576973557472229
3,0.09876823425292969,1,-2.578593134880066
4,1.5814181566238403,1,0.046359673142433167
5,0.12781691551208496,1,-2.55164897441864
6,1.5609257221221924,1,0.0551426038146019
7,0.06705737113952637,1,-2.550069570541382
8,1.8519718647003174,1,-0.019413121044635773
9,0.12800097465515137,1,-2.5453379154205322
10,1.457572340965271,1,-0.011863134801387787
11,0.10514974594116211,1,-2.5575166940689087
12,1.1257703304290771,1,0.07524826005101204
13,0.1372849941253662,1,-2.5358684062957764
14,1.6606204509735107,1,0.03916246443986893
15,0.17426705360412598,1,-2.5512750148773193
16,1.4922987222671509,1,-0.023630302399396896
17,0.14983534812927246,1,-2.539625883102417
18,1.3886348009109497,1,0.02135346084833145
19,0.16460967063903809,1,-2.564061164855957
20,1.117990493774414,1,0.09182346612215042
21,0.09467339515686035,1,-2.550929069519043
22,1.4543206691741943,1,0.11902521923184395
23,0.13148880004882812,1,-2.5494829416275024
24,1.2143702507019043,1,-0.0023716501891613007
25,0.10143661499023438,1,-2.546873927116394
26,1.2649786472320557,1,0.025817114859819412
27,0.1648263931274414,1,-2.545332670211792
28,1.9340465068817139,1,0.07860346138477325
29,0.12523841857910156,1,-2.552107572555542
30,1.7488312721252441,1,0.03621871769428253
31,0.1452338695526123,1,-2.545555830001831
32,1.3014144897460938,1,0.08132729306817055
33,0.12679576873779297,1,-2.5625627040863037
34,1.2964777946472168,1,-0.07094185799360275
35,0.15621209144592285,1,-2.5486871004104614
36,1.6441538333892822,1,-0.02561880275607109
37,0.09573483467102051,1,-2.574554443359375
38,1.649799108505249,1,0.048174452036619186
39,0.10712718963623047,1,-2.5489189624786377
40,1.0688281059265137,1,-0.1473706252872944
41,0.0785982608795166,0,-2.2400667667388916
42,0.8297324180603027,1,-0.10087906196713448
43,0.07610535621643066,0,-2.2205421924591064
44,1.1965060234069824,1,-0.06765040010213852
45,0.1397089958190918,0,-2.2389776706695557
46,1.2951210737228394,1,-0.03268202394247055
47,0.04109644889831543,0,-2.250284194946289
48,1.1004680395126343,1,-0.008810222148895264
49,0.0861196517944336,0,-2.243898034095764
50,1.0121628046035767,1,-0.0022575408220291138
