index,logodds_difference,correct,total_logprob
0,0.09196019172668457,1,-2.3098562359809875
1,0.047043561935424805,0,-2.249859571456909
2,-0.0765380859375,1,-2.1232598423957825
3,0.07357478141784668,0,-2.085610270500183
4,0.8625909090042114,1,0.15402177721261978
5,1.4709985256195068,1,0.23267657309770584
6,0.7127019166946411,1,0.22049801796674728
7,1.1420278549194336,1,0.2820686921477318
8,0.1744222640991211,1,-2.3837136030197144
9,0.00818324089050293,0,-2.2857969403266907
10,0.007956504821777344,1,-2.2066906690597534
11,0.060755252838134766,0,-2.132834553718567
12,0.8370449542999268,1,0.05128966271877289
13,1.937669277191162,1,0.1544734239578247
14,0.9191491603851318,1,0.10395442880690098
15,1.8180320262908936,1,0.2149998638778925
16,0.10509061813354492,1,-2.283467173576355
17,-0.06867408752441406,0,-2.2369750142097473
18,-0.09690284729003906,1,-2.1098472476005554
19,0.06393170356750488,0,-2.070651650428772
20,1.1800158023834229,1,0.15980264544487
21,1.3826810121536255,1,0.177045539021492
22,1.1519899368286133,1,0.1709235329180956
23,1.4569274187088013,1,0.2060358840972185
24,0.2094709873199463,1,-2.326955199241638
25,-0.07433128356933594,0,-2.2508517503738403
26,-0.022274255752563477,1,-2.16686475276947
27,0.12478947639465332,0,-2.0970683097839355
28,0.9419845342636108,1,0.16815802454948425
29,1.1848316192626953,1,0.18769890069961548
30,0.7784359455108643,1,0.24764422327280045
31,1.0386441946029663,1,0.28078391402959824
32,0.08517956733703613,1,-2.2910961508750916
33,0.031420230865478516,0,-2.2441625595092773
34,-0.12022686004638672,1,-2.112839639186859
35,0.08841300010681152,0,-2.076444685459137
36,1.0874377489089966,1,0.1528418380767107
37,1.543644666671753,1,0.20836365409195423
38,0.8816531300544739,1,0.2334093600511551
39,1.1344070434570312,1,0.2655274420976639
40,0.14793682098388672,1,-2.3598179817199707
41,0.08226394653320312,0,-2.281851291656494
42,-0.07425928115844727,1,-2.1602667570114136
43,0.19267058372497559,0,-2.0953869223594666
44,0.4795658588409424,1,0.21865439414978027
45,0.7055940628051758,1,0.2365015596151352
46,0.21706509590148926,1,0.27720069885253906
47,0.48112213611602783,1,0.30610306560993195
48,0.11405825614929199,1,-2.3467626571655273
