index,logodds_difference,correct,total_logprob
0,2.3654138203710318e-07,0,0.6931427121162415
1,0.00025047906092368066,0,0.6930634081363678
2,3.6964024729968514e-06,0,0.693138986825943
3,-3.4589238566695713e-06,0,0.6931379735469818
4,0.00015606296074111015,0,0.693044513463974
5,0.0002293753786943853,0,0.6930647492408752
6,0.00019134684407617897,0,0.6930659711360931
7,0.00021650834241881967,0,0.6930710673332214
8,-2.504316853446653e-06,0,0.6931381523609161
9,4.530868864094373e-06,0,0.6931384205818176
10,6.318624218693003e-05,0,0.6930690407752991
11,0.00017203974130097777,0,0.6930212080478668
12,4.890366199106211e-06,0,0.6931374371051788
13,-1.187396719615208e-06,0,0.6931431293487549
14,0.0002575996331870556,0,0.6930109262466431
15,-7.161902431107592e-07,0,0.6931430101394653
16,6.771524931536987e-05,0,0.6930572390556335
17,-1.9064010530200903e-06,0,0.6931436657905579
18,-4.777730282512493e-07,0,0.6931388974189758
19,4.170433385297656e-06,0,0.6931382119655609
20,2.3813599909772165e-06,0,0.6931372880935669
21,-3.214888238289859e-06,0,0.6931366622447968
22,3.931068022211548e-06,0,0.6931373178958893
23,-2.2658982743450906e-06,0,0.6931426227092743
24,0.0001833589340094477,0,0.6930776238441467
25,0.00019969241111539304,0,0.6930708587169647
26,4.759071998705622e-07,0,0.6931391358375549
27,0.0002447129227221012,0,0.6930140852928162
28,0.00013102349475957453,0,0.6930494010448456
29,0.0003320356481708586,0,0.6930418312549591
30,0.0002970999921672046,0,0.6930476427078247
31,9.527416295895819e-07,0,0.6931386590003967
32,0.00021161514450795949,0,0.6930720508098602
33,0.00025620669475756586,0,0.6930579245090485
34,0.00016607088036835194,0,0.6930764019489288
35,3.5481730265018996e-07,0,0.6931376755237579
36,0.0001837250019889325,0,0.6930296123027802
37,1.429566509614233e-06,0,0.6931391954421997
38,0.0002810068253893405,0,0.6930498778820038
39,-1.1921383702429011e-07,0,0.6931433975696564
40,0.0005380845395848155,0,0.692927211523056
41,-1.0691305760701653e-06,0,0.6931379735469818
42,0.00024380524700973183,0,0.6930587589740753
43,0.00027814111672341824,0,0.693052738904953
44,3.099415607721312e-06,0,0.6931370496749878
45,0.00019230053294450045,0,0.6930722892284393
46,-8.32579416965018e-07,0,0.6931427419185638
47,0.00026467052521184087,0,0.6930549740791321
